"DES","ORI","flow","DES_NAME","DES_Y","DES_X","ORI_NAME","ORI_Y","ORI_X"
13211,13237,350,"Morgan",33.59232073,-83.49129491,"Putnam",33.32056115,-83.37552891
13211,13247,197,"Morgan",33.59232073,-83.49129491,"Rockdale",33.65145002,-84.02202167
13211,13297,351,"Morgan",33.59232073,-83.49129491,"Walton",33.78017694,-83.73552314
13213,13015,100,"Murray",34.78897608,-84.74993177,"Bartow",34.23732119,-84.83887523
13213,13047,264,"Murray",34.78897608,-84.74993177,"Catoosa",34.89872298,-85.13757014
13213,13115,129,"Murray",34.78897608,-84.74993177,"Floyd",34.26268279,-85.21577392
13213,13123,171,"Murray",34.78897608,-84.74993177,"Gilmer",34.69316688,-84.45802506
13213,13129,529,"Murray",34.78897608,-84.74993177,"Gordon",34.50487351,-84.87296253
13213,13213,3582,"Murray",34.78897608,-84.74993177,"Murray",34.78897608,-84.74993177
13213,13223,137,"Murray",34.78897608,-84.74993177,"Paulding",33.91969522,-84.86848792
13213,13295,186,"Murray",34.78897608,-84.74993177,"Walker",34.73376362,-85.30165174
13213,13313,2239,"Murray",34.78897608,-84.74993177,"Whitfield",34.80987459,-84.96093476
13215,13009,148,"Muscogee",32.50931999,-84.87142262,"Baldwin",33.06882326,-83.24701748
13215,13015,218,"Muscogee",32.50931999,-84.87142262,"Bartow",34.23732119,-84.83887523
13215,13021,451,"Muscogee",32.50931999,-84.87142262,"Bibb",32.80904227,-83.70489165
13215,13045,269,"Muscogee",32.50931999,-84.87142262,"Carroll",33.58138199,-85.07976677
13215,13051,224,"Muscogee",32.50931999,-84.87142262,"Chatham",32.00043026,-81.12489526
13215,13053,512,"Muscogee",32.50931999,-84.87142262,"Chattahoochee",32.34341231,-84.78809239
13215,13057,288,"Muscogee",32.50931999,-84.87142262,"Cherokee",34.24393976,-84.47431861
13215,13059,111,"Muscogee",32.50931999,-84.87142262,"Clarke",33.95436462,-83.37124007
13215,13063,563,"Muscogee",32.50931999,-84.87142262,"Clayton",33.54187245,-84.35594188
13215,13067,965,"Muscogee",32.50931999,-84.87142262,"Cobb",33.94243204,-84.5761255
13215,13071,184,"Muscogee",32.50931999,-84.87142262,"Colquitt",31.18810588,-83.7677946
13215,13073,202,"Muscogee",32.50931999,-84.87142262,"Columbia",33.54534185,-82.263524
13215,13077,312,"Muscogee",32.50931999,-84.87142262,"Coweta",33.35334302,-84.76129976
13215,13081,177,"Muscogee",32.50931999,-84.87142262,"Crisp",31.92289565,-83.76811843
13215,13089,871,"Muscogee",32.50931999,-84.87142262,"DeKalb",33.76944049,-84.22396017
13215,13095,610,"Muscogee",32.50931999,-84.87142262,"Dougherty",31.53328528,-84.21722377
13215,13097,358,"Muscogee",32.50931999,-84.87142262,"Douglas",33.70291126,-84.77026156
13215,13113,288,"Muscogee",32.50931999,-84.87142262,"Fayette",33.41357794,-84.49089434
13215,13117,246,"Muscogee",32.50931999,-84.87142262,"Forsyth",34.22604035,-84.1231513
13215,13121,1176,"Muscogee",32.50931999,-84.87142262,"Fulton",33.79216944,-84.46319413
13215,13135,1044,"Muscogee",32.50931999,-84.87142262,"Gwinnett",33.96044201,-84.02137802
13215,13139,224,"Muscogee",32.50931999,-84.87142262,"Hall",34.32207823,-83.81896936
13215,13145,5889,"Muscogee",32.50931999,-84.87142262,"Harris",32.73709786,-84.90538572
13215,13149,106,"Muscogee",32.50931999,-84.87142262,"Heard",33.29686567,-85.12886832
13215,13151,396,"Muscogee",32.50931999,-84.87142262,"Henry",33.4533428,-84.1481466
13215,13153,396,"Muscogee",32.50931999,-84.87142262,"Houston",32.45802497,-83.66879087
13215,13175,117,"Muscogee",32.50931999,-84.87142262,"Laurens",32.46325233,-82.92221316
13215,13177,170,"Muscogee",32.50931999,-84.87142262,"Lee",31.7793306,-84.14324253
13215,13185,314,"Muscogee",32.50931999,-84.87142262,"Lowndes",30.83568832,-83.27056716
13215,13193,127,"Muscogee",32.50931999,-84.87142262,"Macon",32.35207048,-84.04234127
13215,13197,654,"Muscogee",32.50931999,-84.87142262,"Marion",32.3483402,-84.52733571
13215,13199,412,"Muscogee",32.50931999,-84.87142262,"Meriwether",33.04163534,-84.68859732
13215,13205,105,"Muscogee",32.50931999,-84.87142262,"Mitchell",31.22483255,-84.19381821
13215,13207,108,"Muscogee",32.50931999,-84.87142262,"Monroe",33.014289,-83.92097166
13215,13215,44093,"Muscogee",32.50931999,-84.87142262,"Muscogee",32.50931999,-84.87142262
13215,13217,207,"Muscogee",32.50931999,-84.87142262,"Newton",33.55514538,-83.8454714
13215,13223,342,"Muscogee",32.50931999,-84.87142262,"Paulding",33.91969522,-84.86848792
13215,13245,290,"Muscogee",32.50931999,-84.87142262,"Richmond",33.35777107,-82.07026432
13215,13247,161,"Muscogee",32.50931999,-84.87142262,"Rockdale",33.65145002,-84.02202167
13215,13249,104,"Muscogee",32.50931999,-84.87142262,"Schley",32.2654021,-84.31258912
13215,13255,171,"Muscogee",32.50931999,-84.87142262,"Spalding",33.26310031,-84.28013991
13215,13261,370,"Muscogee",32.50931999,-84.87142262,"Sumter",32.03650571,-84.19821492
13215,13263,625,"Muscogee",32.50931999,-84.87142262,"Talbot",32.69642758,-84.53351366
13215,13269,175,"Muscogee",32.50931999,-84.87142262,"Taylor",32.55792548,-84.25077141
13215,13275,102,"Muscogee",32.50931999,-84.87142262,"Thomas",30.86392347,-83.91847289
13215,13277,112,"Muscogee",32.50931999,-84.87142262,"Tift",31.45743864,-83.5236119
13215,13285,1380,"Muscogee",32.50931999,-84.87142262,"Troup",33.03349196,-85.02812115
13215,13293,121,"Muscogee",32.50931999,-84.87142262,"Upson",32.87920671,-84.30024826
13215,13297,156,"Muscogee",32.50931999,-84.87142262,"Walton",33.78017694,-83.73552314
13217,13009,144,"Newton",33.55514538,-83.8454714,"Baldwin",33.06882326,-83.24701748
13217,13013,275,"Newton",33.55514538,-83.8454714,"Barrow",33.99148694,-83.71436292
13217,13021,176,"Newton",33.55514538,-83.8454714,"Bibb",32.80904227,-83.70489165
13217,13035,218,"Newton",33.55514538,-83.8454714,"Butts",33.2830945,-83.9543504
13217,13057,147,"Newton",33.55514538,-83.8454714,"Cherokee",34.24393976,-84.47431861
13217,13059,207,"Newton",33.55514538,-83.8454714,"Clarke",33.95436462,-83.37124007
13217,13063,372,"Newton",33.55514538,-83.8454714,"Clayton",33.54187245,-84.35594188
13217,13067,443,"Newton",33.55514538,-83.8454714,"Cobb",33.94243204,-84.5761255
13217,13077,173,"Newton",33.55514538,-83.8454714,"Coweta",33.35334302,-84.76129976
13217,13089,1328,"Newton",33.55514538,-83.8454714,"DeKalb",33.76944049,-84.22396017
13217,13097,132,"Newton",33.55514538,-83.8454714,"Douglas",33.70291126,-84.77026156
13217,13113,139,"Newton",33.55514538,-83.8454714,"Fayette",33.41357794,-84.49089434
13217,13117,121,"Newton",33.55514538,-83.8454714,"Forsyth",34.22604035,-84.1231513
13217,13121,733,"Newton",33.55514538,-83.8454714,"Fulton",33.79216944,-84.46319413
13217,13133,107,"Newton",33.55514538,-83.8454714,"Greene",33.5769205,-83.17139104
13217,13135,1404,"Newton",33.55514538,-83.8454714,"Gwinnett",33.96044201,-84.02137802
13217,13139,176,"Newton",33.55514538,-83.8454714,"Hall",34.32207823,-83.81896936
13217,13151,967,"Newton",33.55514538,-83.8454714,"Henry",33.4533428,-84.1481466
13217,13153,135,"Newton",33.55514538,-83.8454714,"Houston",32.45802497,-83.66879087
13217,13159,711,"Newton",33.55514538,-83.8454714,"Jasper",33.31535543,-83.68844964
13217,13175,107,"Newton",33.55514538,-83.8454714,"Laurens",32.46325233,-82.92221316
13217,13211,476,"Newton",33.55514538,-83.8454714,"Morgan",33.59232073,-83.49129491
13217,13217,9236,"Newton",33.55514538,-83.8454714,"Newton",33.55514538,-83.8454714
13217,13223,148,"Newton",33.55514538,-83.8454714,"Paulding",33.91969522,-84.86848792
13217,13237,182,"Newton",33.55514538,-83.8454714,"Putnam",33.32056115,-83.37552891
13217,13245,100,"Newton",33.55514538,-83.8454714,"Richmond",33.35777107,-82.07026432
13217,13247,2010,"Newton",33.55514538,-83.8454714,"Rockdale",33.65145002,-84.02202167
13217,13297,1695,"Newton",33.55514538,-83.8454714,"Walton",33.78017694,-83.73552314
13219,13013,661,"Oconee",33.83749973,-83.43679568,"Barrow",33.99148694,-83.71436292
13219,13057,110,"Oconee",33.83749973,-83.43679568,"Cherokee",34.24393976,-84.47431861
13219,13059,2459,"Oconee",33.83749973,-83.43679568,"Clarke",33.95436462,-83.37124007
13219,13063,128,"Oconee",33.83749973,-83.43679568,"Clayton",33.54187245,-84.35594188
13219,13067,230,"Oconee",33.83749973,-83.43679568,"Cobb",33.94243204,-84.5761255
13219,13089,194,"Oconee",33.83749973,-83.43679568,"DeKalb",33.76944049,-84.22396017
13219,13117,109,"Oconee",33.83749973,-83.43679568,"Forsyth",34.22604035,-84.1231513
13219,13121,346,"Oconee",33.83749973,-83.43679568,"Fulton",33.79216944,-84.46319413
13219,13133,151,"Oconee",33.83749973,-83.43679568,"Greene",33.5769205,-83.17139104
13219,13135,639,"Oconee",33.83749973,-83.43679568,"Gwinnett",33.96044201,-84.02137802
13219,13139,109,"Oconee",33.83749973,-83.43679568,"Hall",34.32207823,-83.81896936
13219,13157,465,"Oconee",33.83749973,-83.43679568,"Jackson",34.13794553,-83.56814788
13219,13195,508,"Oconee",33.83749973,-83.43679568,"Madison",34.12920917,-83.21218732
13219,13211,231,"Oconee",33.83749973,-83.43679568,"Morgan",33.59232073,-83.49129491
13219,13219,3348,"Oconee",33.83749973,-83.43679568,"Oconee",33.83749973,-83.43679568
13219,13221,341,"Oconee",33.83749973,-83.43679568,"Oglethorpe",33.8786296,-83.08278123
13219,13297,548,"Oconee",33.83749973,-83.43679568,"Walton",33.78017694,-83.73552314
13221,13059,280,"Oglethorpe",33.8786296,-83.08278123,"Clarke",33.95436462,-83.37124007
13221,13195,113,"Oglethorpe",33.8786296,-83.08278123,"Madison",34.12920917,-83.21218732
13221,13221,811,"Oglethorpe",33.8786296,-83.08278123,"Oglethorpe",33.8786296,-83.08278123
13223,13015,672,"Paulding",33.91969522,-84.86848792,"Bartow",34.23732119,-84.83887523
13223,13045,907,"Paulding",33.91969522,-84.86848792,"Carroll",33.58138199,-85.07976677
13223,13057,737,"Paulding",33.91969522,-84.86848792,"Cherokee",34.24393976,-84.47431861
13223,13063,289,"Paulding",33.91969522,-84.86848792,"Clayton",33.54187245,-84.35594188
13223,13067,4301,"Paulding",33.91969522,-84.86848792,"Cobb",33.94243204,-84.5761255
13223,13077,279,"Paulding",33.91969522,-84.86848792,"Coweta",33.35334302,-84.76129976
13223,13089,510,"Paulding",33.91969522,-84.86848792,"DeKalb",33.76944049,-84.22396017
13223,13097,1335,"Paulding",33.91969522,-84.86848792,"Douglas",33.70291126,-84.77026156
13223,13113,163,"Paulding",33.91969522,-84.86848792,"Fayette",33.41357794,-84.49089434
13223,13115,385,"Paulding",33.91969522,-84.86848792,"Floyd",34.26268279,-85.21577392
13223,13117,221,"Paulding",33.91969522,-84.86848792,"Forsyth",34.22604035,-84.1231513
13223,13121,944,"Paulding",33.91969522,-84.86848792,"Fulton",33.79216944,-84.46319413
13223,13135,744,"Paulding",33.91969522,-84.86848792,"Gwinnett",33.96044201,-84.02137802
13223,13139,136,"Paulding",33.91969522,-84.86848792,"Hall",34.32207823,-83.81896936
13223,13143,321,"Paulding",33.91969522,-84.86848792,"Haralson",33.79602175,-85.21005667
13223,13151,193,"Paulding",33.91969522,-84.86848792,"Henry",33.4533428,-84.1481466
13223,13215,105,"Paulding",33.91969522,-84.86848792,"Muscogee",32.50931999,-84.87142262
13223,13223,9886,"Paulding",33.91969522,-84.86848792,"Paulding",33.91969522,-84.86848792
13223,13233,530,"Paulding",33.91969522,-84.86848792,"Polk",34.00267074,-85.18677781
13223,13255,108,"Paulding",33.91969522,-84.86848792,"Spalding",33.26310031,-84.28013991
13225,13021,945,"Peach",32.56934316,-83.82937,"Bibb",32.80904227,-83.70489165
13225,13079,441,"Peach",32.56934316,-83.82937,"Crawford",32.71391813,-83.98061238
13225,13153,2527,"Peach",32.56934316,-83.82937,"Houston",32.45802497,-83.66879087
13225,13193,323,"Peach",32.56934316,-83.82937,"Macon",32.35207048,-84.04234127
13225,13225,2225,"Peach",32.56934316,-83.82937,"Peach",32.56934316,-83.82937
13225,13261,110,"Peach",32.56934316,-83.82937,"Sumter",32.03650571,-84.19821492
13225,13269,273,"Peach",32.56934316,-83.82937,"Taylor",32.55792548,-84.25077141
13227,13015,157,"Pickens",34.46589159,-84.46406611,"Bartow",34.23732119,-84.83887523
13227,13057,968,"Pickens",34.46589159,-84.46406611,"Cherokee",34.24393976,-84.47431861
13227,13067,250,"Pickens",34.46589159,-84.46406611,"Cobb",33.94243204,-84.5761255
13227,13085,103,"Pickens",34.46589159,-84.46406611,"Dawson",34.44244079,-84.16964071
13227,13111,165,"Pickens",34.46589159,-84.46406611,"Fannin",34.86430205,-84.316964
13227,13117,208,"Pickens",34.46589159,-84.46406611,"Forsyth",34.22604035,-84.1231513
13227,13121,165,"Pickens",34.46589159,-84.46406611,"Fulton",33.79216944,-84.46319413
13227,13123,681,"Pickens",34.46589159,-84.46406611,"Gilmer",34.69316688,-84.45802506
13227,13129,150,"Pickens",34.46589159,-84.46406611,"Gordon",34.50487351,-84.87296253
13227,13135,132,"Pickens",34.46589159,-84.46406611,"Gwinnett",33.96044201,-84.02137802
13227,13227,3303,"Pickens",34.46589159,-84.46406611,"Pickens",34.46589159,-84.46406611
13229,13025,251,"Pierce",31.35928155,-82.21598442,"Brantley",31.19576557,-81.97743999
13229,13229,2004,"Pierce",31.35928155,-82.21598442,"Pierce",31.35928155,-82.21598442
13229,13299,800,"Pierce",31.35928155,-82.21598442,"Ware",31.05449097,-82.42224148
13229,13305,113,"Pierce",31.35928155,-82.21598442,"Wayne",31.5521809,-81.91894878
13231,13171,135,"Pike",33.09310242,-84.38790389,"Lamar",33.07841647,-84.14263877
13231,13231,923,"Pike",33.09310242,-84.38790389,"Pike",33.09310242,-84.38790389
13231,13255,364,"Pike",33.09310242,-84.38790389,"Spalding",33.26310031,-84.28013991
13231,13293,310,"Pike",33.09310242,-84.38790389,"Upson",32.87920671,-84.30024826
13233,13015,436,"Polk",34.00267074,-85.18677781,"Bartow",34.23732119,-84.83887523
13233,13045,249,"Polk",34.00267074,-85.18677781,"Carroll",33.58138199,-85.07976677
13233,13067,474,"Polk",34.00267074,-85.18677781,"Cobb",33.94243204,-84.5761255
13233,13089,159,"Polk",34.00267074,-85.18677781,"DeKalb",33.76944049,-84.22396017
13233,13097,140,"Polk",34.00267074,-85.18677781,"Douglas",33.70291126,-84.77026156
13233,13115,1056,"Polk",34.00267074,-85.18677781,"Floyd",34.26268279,-85.21577392
13233,13121,220,"Polk",34.00267074,-85.18677781,"Fulton",33.79216944,-84.46319413
13233,13135,172,"Polk",34.00267074,-85.18677781,"Gwinnett",33.96044201,-84.02137802
13233,13143,237,"Polk",34.00267074,-85.18677781,"Haralson",33.79602175,-85.21005667
13233,13223,640,"Polk",34.00267074,-85.18677781,"Paulding",33.91969522,-84.86848792
13233,13233,5299,"Polk",34.00267074,-85.18677781,"Polk",34.00267074,-85.18677781
13235,13023,169,"Pulaski",32.23334561,-83.4754996,"Bleckley",32.43829035,-83.33035166
13235,13091,146,"Pulaski",32.23334561,-83.4754996,"Dodge",32.17265114,-83.16948926
13235,13153,337,"Pulaski",32.23334561,-83.4754996,"Houston",32.45802497,-83.66879087
13235,13235,898,"Pulaski",32.23334561,-83.4754996,"Pulaski",32.23334561,-83.4754996
13237,13009,434,"Putnam",33.32056115,-83.37552891,"Baldwin",33.06882326,-83.24701748
13237,13133,277,"Putnam",33.32056115,-83.37552891,"Greene",33.5769205,-83.17139104
13237,13153,102,"Putnam",33.32056115,-83.37552891,"Houston",32.45802497,-83.66879087
13237,13159,107,"Putnam",33.32056115,-83.37552891,"Jasper",33.31535543,-83.68844964
13237,13211,199,"Putnam",33.32056115,-83.37552891,"Morgan",33.59232073,-83.49129491
13237,13237,2183,"Putnam",33.32056115,-83.37552891,"Putnam",33.32056115,-83.37552891
13239,13239,107,"Quitman",31.86728114,-85.01773177,"Quitman",31.86728114,-85.01773177
13241,13137,270,"Rabun",34.88389445,-83.40304637,"Habersham",34.63331566,-83.53094677
13241,13241,2702,"Rabun",34.88389445,-83.40304637,"Rabun",34.88389445,-83.40304637
13241,13257,113,"Rabun",34.88389445,-83.40304637,"Stephens",34.55151201,-83.29405315
13243,13243,891,"Randolph",31.76622818,-84.75732369,"Randolph",31.76622818,-84.75732369
13245,13009,149,"Richmond",33.35777107,-82.07026432,"Baldwin",33.06882326,-83.24701748
13245,13021,512,"Richmond",33.35777107,-82.07026432,"Bibb",32.80904227,-83.70489165
13245,13029,119,"Richmond",33.35777107,-82.07026432,"Bryan",32.00979311,-81.44002948
13245,13031,265,"Richmond",33.35777107,-82.07026432,"Bulloch",32.39577406,-81.74811421
13245,13033,2110,"Richmond",33.35777107,-82.07026432,"Burke",33.05917989,-81.99928721
13245,13039,178,"Richmond",33.35777107,-82.07026432,"Camden",30.92951916,-81.66601818
13245,13045,116,"Richmond",33.35777107,-82.07026432,"Carroll",33.58138199,-85.07976677
13245,13051,1083,"Richmond",33.35777107,-82.07026432,"Chatham",32.00043026,-81.12489526
13245,13057,280,"Richmond",33.35777107,-82.07026432,"Cherokee",34.24393976,-84.47431861
13245,13059,251,"Richmond",33.35777107,-82.07026432,"Clarke",33.95436462,-83.37124007
13245,13063,505,"Richmond",33.35777107,-82.07026432,"Clayton",33.54187245,-84.35594188
13245,13067,784,"Richmond",33.35777107,-82.07026432,"Cobb",33.94243204,-84.5761255
13245,13073,21408,"Richmond",33.35777107,-82.07026432,"Columbia",33.54534185,-82.263524
13245,13077,135,"Richmond",33.35777107,-82.07026432,"Coweta",33.35334302,-84.76129976
13245,13089,866,"Richmond",33.35777107,-82.07026432,"DeKalb",33.76944049,-84.22396017
13245,13095,147,"Richmond",33.35777107,-82.07026432,"Dougherty",31.53328528,-84.21722377
13245,13097,169,"Richmond",33.35777107,-82.07026432,"Douglas",33.70291126,-84.77026156
13245,13103,177,"Richmond",33.35777107,-82.07026432,"Effingham",32.36616021,-81.34280942
13245,13105,150,"Richmond",33.35777107,-82.07026432,"Elbert",34.11302332,-82.83936148
13245,13107,276,"Richmond",33.35777107,-82.07026432,"Emanuel",32.59221302,-82.30239915
13245,13113,114,"Richmond",33.35777107,-82.07026432,"Fayette",33.41357794,-84.49089434
13245,13117,214,"Richmond",33.35777107,-82.07026432,"Forsyth",34.22604035,-84.1231513
13245,13121,1001,"Richmond",33.35777107,-82.07026432,"Fulton",33.79216944,-84.46319413
13245,13125,116,"Richmond",33.35777107,-82.07026432,"Glascock",33.22879932,-82.61297636
13245,13127,295,"Richmond",33.35777107,-82.07026432,"Glynn",31.23279254,-81.53811412
13245,13133,180,"Richmond",33.35777107,-82.07026432,"Greene",33.5769205,-83.17139104
13245,13135,1081,"Richmond",33.35777107,-82.07026432,"Gwinnett",33.96044201,-84.02137802
13245,13139,226,"Richmond",33.35777107,-82.07026432,"Hall",34.32207823,-83.81896936
13245,13151,329,"Richmond",33.35777107,-82.07026432,"Henry",33.4533428,-84.1481466
13245,13153,437,"Richmond",33.35777107,-82.07026432,"Houston",32.45802497,-83.66879087
13245,13163,793,"Richmond",33.35777107,-82.07026432,"Jefferson",33.05867328,-82.41609057
13245,13165,199,"Richmond",33.35777107,-82.07026432,"Jenkins",32.79248718,-81.96040187
13245,13175,176,"Richmond",33.35777107,-82.07026432,"Laurens",32.46325233,-82.92221316
13245,13179,248,"Richmond",33.35777107,-82.07026432,"Liberty",31.82588896,-81.49251135
13245,13181,451,"Richmond",33.35777107,-82.07026432,"Lincoln",33.79201475,-82.45024131
13245,13185,151,"Richmond",33.35777107,-82.07026432,"Lowndes",30.83568832,-83.27056716
13245,13189,1662,"Richmond",33.35777107,-82.07026432,"McDuffie",33.47851918,-82.48252774
13245,13211,106,"Richmond",33.35777107,-82.07026432,"Morgan",33.59232073,-83.49129491
13245,13215,311,"Richmond",33.35777107,-82.07026432,"Muscogee",32.50931999,-84.87142262
13245,13217,192,"Richmond",33.35777107,-82.07026432,"Newton",33.55514538,-83.8454714
13245,13223,145,"Richmond",33.35777107,-82.07026432,"Paulding",33.91969522,-84.86848792
13245,13225,106,"Richmond",33.35777107,-82.07026432,"Peach",32.56934316,-83.82937
13245,13245,38840,"Richmond",33.35777107,-82.07026432,"Richmond",33.35777107,-82.07026432
13245,13247,140,"Richmond",33.35777107,-82.07026432,"Rockdale",33.65145002,-84.02202167
13245,13251,271,"Richmond",33.35777107,-82.07026432,"Screven",32.74976524,-81.60779441
13245,13267,103,"Richmond",33.35777107,-82.07026432,"Tattnall",32.04785085,-82.05539188
13245,13285,111,"Richmond",33.35777107,-82.07026432,"Troup",33.03349196,-85.02812115
13245,13297,115,"Richmond",33.35777107,-82.07026432,"Walton",33.78017694,-83.73552314
13245,13301,268,"Richmond",33.35777107,-82.07026432,"Warren",33.41146451,-82.67795848
13245,13303,290,"Richmond",33.35777107,-82.07026432,"Washington",32.96711864,-82.79357039
13245,13305,108,"Richmond",33.35777107,-82.07026432,"Wayne",31.5521809,-81.91894878
13245,13313,107,"Richmond",33.35777107,-82.07026432,"Whitfield",34.80987459,-84.96093476
13245,13317,256,"Richmond",33.35777107,-82.07026432,"Wilkes",33.78290391,-82.74286107
13247,13009,138,"Rockdale",33.65145002,-84.02202167,"Baldwin",33.06882326,-83.24701748
13247,13013,383,"Rockdale",33.65145002,-84.02202167,"Barrow",33.99148694,-83.71436292
13247,13015,166,"Rockdale",33.65145002,-84.02202167,"Bartow",34.23732119,-84.83887523
13247,13021,233,"Rockdale",33.65145002,-84.02202167,"Bibb",32.80904227,-83.70489165
13247,13035,234,"Rockdale",33.65145002,-84.02202167,"Butts",33.2830945,-83.9543504
13247,13045,195,"Rockdale",33.65145002,-84.02202167,"Carroll",33.58138199,-85.07976677
13247,13051,129,"Rockdale",33.65145002,-84.02202167,"Chatham",32.00043026,-81.12489526
13247,13057,320,"Rockdale",33.65145002,-84.02202167,"Cherokee",34.24393976,-84.47431861
13247,13059,244,"Rockdale",33.65145002,-84.02202167,"Clarke",33.95436462,-83.37124007
13247,13063,934,"Rockdale",33.65145002,-84.02202167,"Clayton",33.54187245,-84.35594188
13247,13067,1001,"Rockdale",33.65145002,-84.02202167,"Cobb",33.94243204,-84.5761255
13247,13073,144,"Rockdale",33.65145002,-84.02202167,"Columbia",33.54534185,-82.263524
13247,13077,473,"Rockdale",33.65145002,-84.02202167,"Coweta",33.35334302,-84.76129976
13247,13089,3509,"Rockdale",33.65145002,-84.02202167,"DeKalb",33.76944049,-84.22396017
13247,13097,262,"Rockdale",33.65145002,-84.02202167,"Douglas",33.70291126,-84.77026156
13247,13113,300,"Rockdale",33.65145002,-84.02202167,"Fayette",33.41357794,-84.49089434
13247,13117,313,"Rockdale",33.65145002,-84.02202167,"Forsyth",34.22604035,-84.1231513
13247,13121,1367,"Rockdale",33.65145002,-84.02202167,"Fulton",33.79216944,-84.46319413
13247,13133,123,"Rockdale",33.65145002,-84.02202167,"Greene",33.5769205,-83.17139104
13247,13135,3131,"Rockdale",33.65145002,-84.02202167,"Gwinnett",33.96044201,-84.02137802
13247,13139,313,"Rockdale",33.65145002,-84.02202167,"Hall",34.32207823,-83.81896936
13247,13151,2157,"Rockdale",33.65145002,-84.02202167,"Henry",33.4533428,-84.1481466
13247,13153,173,"Rockdale",33.65145002,-84.02202167,"Houston",32.45802497,-83.66879087
13247,13175,183,"Rockdale",33.65145002,-84.02202167,"Laurens",32.46325233,-82.92221316
13247,13211,329,"Rockdale",33.65145002,-84.02202167,"Morgan",33.59232073,-83.49129491
13247,13215,151,"Rockdale",33.65145002,-84.02202167,"Muscogee",32.50931999,-84.87142262
13247,13217,5666,"Rockdale",33.65145002,-84.02202167,"Newton",33.55514538,-83.8454714
13247,13223,236,"Rockdale",33.65145002,-84.02202167,"Paulding",33.91969522,-84.86848792
13247,13245,263,"Rockdale",33.65145002,-84.02202167,"Richmond",33.35777107,-82.07026432
13247,13247,6937,"Rockdale",33.65145002,-84.02202167,"Rockdale",33.65145002,-84.02202167
13247,13255,192,"Rockdale",33.65145002,-84.02202167,"Spalding",33.26310031,-84.28013991
13247,13293,125,"Rockdale",33.65145002,-84.02202167,"Upson",32.87920671,-84.30024826
13247,13297,1711,"Rockdale",33.65145002,-84.02202167,"Walton",33.78017694,-83.73552314
13249,13249,401,"Schley",32.2654021,-84.31258912,"Schley",32.2654021,-84.31258912
13249,13261,253,"Schley",32.2654021,-84.31258912,"Sumter",32.03650571,-84.19821492
13251,13031,417,"Screven",32.74976524,-81.60779441,"Bulloch",32.39577406,-81.74811421
13251,13165,147,"Screven",32.74976524,-81.60779441,"Jenkins",32.79248718,-81.96040187
13251,13251,1917,"Screven",32.74976524,-81.60779441,"Screven",32.74976524,-81.60779441
13253,13087,334,"Seminole",30.93464824,-84.86823924,"Decatur",30.87967778,-84.57619536
13253,13099,166,"Seminole",30.93464824,-84.86823924,"Early",31.32155345,-84.90255207
13253,13201,155,"Seminole",30.93464824,-84.86823924,"Miller",31.16568912,-84.73151117
13253,13253,1136,"Seminole",30.93464824,-84.86823924,"Seminole",30.93464824,-84.86823924
13255,13013,119,"Spalding",33.26310031,-84.28013991,"Barrow",33.99148694,-83.71436292
13255,13021,296,"Spalding",33.26310031,-84.28013991,"Bibb",32.80904227,-83.70489165
13255,13035,440,"Spalding",33.26310031,-84.28013991,"Butts",33.2830945,-83.9543504
13255,13045,191,"Spalding",33.26310031,-84.28013991,"Carroll",33.58138199,-85.07976677
13255,13051,127,"Spalding",33.26310031,-84.28013991,"Chatham",32.00043026,-81.12489526
13255,13057,117,"Spalding",33.26310031,-84.28013991,"Cherokee",34.24393976,-84.47431861
13255,13059,181,"Spalding",33.26310031,-84.28013991,"Clarke",33.95436462,-83.37124007
13255,13063,970,"Spalding",33.26310031,-84.28013991,"Clayton",33.54187245,-84.35594188
13255,13067,483,"Spalding",33.26310031,-84.28013991,"Cobb",33.94243204,-84.5761255
13255,13077,728,"Spalding",33.26310031,-84.28013991,"Coweta",33.35334302,-84.76129976
13255,13089,534,"Spalding",33.26310031,-84.28013991,"DeKalb",33.76944049,-84.22396017
13255,13097,241,"Spalding",33.26310031,-84.28013991,"Douglas",33.70291126,-84.77026156
13255,13113,760,"Spalding",33.26310031,-84.28013991,"Fayette",33.41357794,-84.49089434
13255,13121,832,"Spalding",33.26310031,-84.28013991,"Fulton",33.79216944,-84.46319413
13255,13135,519,"Spalding",33.26310031,-84.28013991,"Gwinnett",33.96044201,-84.02137802
13255,13139,116,"Spalding",33.26310031,-84.28013991,"Hall",34.32207823,-83.81896936
13255,13151,1700,"Spalding",33.26310031,-84.28013991,"Henry",33.4533428,-84.1481466
13255,13153,165,"Spalding",33.26310031,-84.28013991,"Houston",32.45802497,-83.66879087
13255,13171,894,"Spalding",33.26310031,-84.28013991,"Lamar",33.07841647,-84.14263877
13255,13199,172,"Spalding",33.26310031,-84.28013991,"Meriwether",33.04163534,-84.68859732
13255,13207,228,"Spalding",33.26310031,-84.28013991,"Monroe",33.014289,-83.92097166
13255,13215,240,"Spalding",33.26310031,-84.28013991,"Muscogee",32.50931999,-84.87142262
13255,13217,179,"Spalding",33.26310031,-84.28013991,"Newton",33.55514538,-83.8454714
13255,13223,136,"Spalding",33.26310031,-84.28013991,"Paulding",33.91969522,-84.86848792
13255,13231,1365,"Spalding",33.26310031,-84.28013991,"Pike",33.09310242,-84.38790389
